customer_id,trans_date,tran_amount,year
CS2458,2013-06-25,47,2013
CS3543,2013-01-11,91,2013
CS4073,2013-06-12,65,2013
CS3399,2013-03-18,77,2013
CS1555,2013-01-23,52,2013
CS5499,2013-04-05,53,2013
CS2656,2013-06-10,66,2013
CS1435,2013-02-10,43,2013
CS2663,2013-10-22,44,2013
CS4254,2013-03-14,83,2013
CS3196,2013-06-28,70,2013
CS2992,2013-06-11,39,2013
CS1191,2013-03-18,72,2013
CS2049,2013-02-28,72,2013
CS3036,2013-10-20,95,2013
CS5770,2013-12-29,91,2013
CS4275,2013-09-30,80,2013
CS2772,2013-08-11,48,2013
CS2127,2013-01-29,98,2013
CS5444,2013-11-01,104,2013
CS3320,2013-12-06,56,2013
CS2281,2013-03-23,103,2013
CS3379,2013-01-05,105,2013
CS5450,2013-04-15,39,2013
CS3812,2013-05-09,67,2013
CS4266,2013-08-15,67,2013
CS3454,2013-05-30,42,2013
CS1512,2013-01-12,68,2013
CS2846,2013-05-14,100,2013
CS1244,2013-11-10,105,2013
CS5941,2013-05-29,89,2013
CS4222,2013-04-30,89,2013
CS5664,2013-05-30,88,2013
CS1996,2013-11-25,38,2013
CS3864,2013-03-04,86,2013
CS5606,2013-12-11,98,2013
CS1601,2013-02-02,103,2013
CS4965,2013-01-04,56,2013
CS2726,2013-08-25,75,2013
CS4524,2013-07-17,101,2013
CS2979,2013-08-10,64,2013
CS5837,2013-04-17,40,2013
CS4711,2013-09-01,37,2013
CS5062,2013-08-29,53,2013
CS5106,2013-10-07,40,2013
CS1963,2013-09-05,42,2013
CS5540,2013-04-27,62,2013
CS2406,2013-06-30,69,2013
CS1747,2013-01-15,86,2013
CS6109,2013-06-28,96,2013
CS3037,2013-04-26,48,2013
CS5236,2013-06-04,55,2013
CS3618,2013-08-15,63,2013
CS1354,2013-01-21,75,2013
CS3548,2013-03-15,64,2013
CS1308,2013-05-29,58,2013
CS4942,2013-11-18,48,2013
CS1979,2013-07-28,35,2013
CS2940,2013-10-17,74,2013
CS2756,2013-06-09,40,2013
CS6040,2013-07-04,36,2013
CS2634,2013-06-03,66,2013
CS2738,2013-02-01,97,2013
CS4424,2013-07-04,57,2013
CS5877,2013-04-05,37,2013
CS1905,2013-03-07,92,2013
CS4979,2013-01-27,81,2013
CS2536,2013-11-01,69,2013
CS3789,2013-03-13,76,2013
CS6081,2013-06-29,76,2013
CS4822,2013-12-22,45,2013
CS4104,2013-04-27,46,2013
CS3877,2013-06-26,71,2013
CS6104,2013-10-05,54,2013
CS2665,2013-07-27,75,2013
CS2159,2013-05-28,58,2013
CS4366,2013-09-26,69,2013
CS1357,2013-03-11,84,2013
CS1239,2013-08-09,80,2013
CS1905,2013-12-02,65,2013
CS5013,2013-05-04,103,2013
CS4991,2013-09-14,75,2013
CS1677,2013-06-13,101,2013
CS1298,2013-10-01,46,2013
CS2499,2013-03-09,79,2013
CS1774,2013-05-18,95,2013
CS5985,2013-03-16,102,2013
CS1299,2013-03-04,71,2013
CS5050,2013-11-14,88,2013
CS3877,2013-06-28,72,2013
CS2058,2013-09-03,65,2013
CS5648,2013-06-08,38,2013
CS4863,2013-06-19,89,2013
CS1145,2013-08-25,80,2013
CS6066,2013-07-17,61,2013
CS3620,2013-12-13,67,2013
CS3046,2013-08-17,92,2013
CS3710,2013-08-01,59,2013
CS3086,2013-08-01,45,2013
CS4765,2013-06-07,86,2013
CS2475,2013-01-26,55,2013
CS5382,2013-10-10,89,2013
CS2610,2013-11-06,73,2013
CS5874,2013-03-29,83,2013
CS2444,2013-05-03,65,2013
CS2176,2013-04-29,58,2013
CS5970,2013-11-11,42,2013
CS1941,2013-08-17,68,2013
CS5588,2013-05-23,79,2013
CS2095,2013-01-30,93,2013
CS1444,2013-08-23,104,2013
CS4277,2013-08-23,62,2013
CS2266,2013-10-09,69,2013
CS2098,2013-04-22,91,2013
CS4148,2013-08-15,74,2013
CS1281,2013-06-25,62,2013
CS3289,2013-07-16,92,2013
CS5230,2013-11-19,59,2013
CS3916,2013-05-01,85,2013
CS3390,2013-07-06,101,2013
CS3093,2013-01-22,67,2013
CS2655,2013-12-18,87,2013
CS4495,2013-11-18,105,2013
CS1541,2013-10-17,47,2013
CS1586,2013-11-04,94,2013
CS3515,2013-11-26,50,2013
CS1782,2013-03-29,84,2013
CS5010,2013-06-23,49,2013
CS4057,2013-03-26,44,2013
CS3384,2013-08-19,92,2013
CS4338,2013-11-22,71,2013
CS4780,2013-09-11,75,2013
CS5295,2013-01-12,88,2013
CS3954,2013-12-14,62,2013
CS3582,2013-06-15,39,2013
CS5575,2013-05-02,74,2013
CS1234,2013-03-17,95,2013
CS5367,2013-12-18,62,2013
CS5302,2013-08-12,96,2013
CS4815,2013-01-11,100,2013
CS3065,2013-02-27,82,2013
CS5171,2013-07-13,102,2013
CS3335,2013-01-27,73,2013
CS4082,2013-11-06,70,2013
CS1990,2013-10-09,88,2013
CS5577,2013-09-12,74,2013
CS5688,2013-01-01,69,2013
CS4594,2013-11-03,91,2013
CS5168,2013-05-02,104,2013
CS4345,2013-04-11,100,2013
CS2968,2013-02-19,42,2013
CS1957,2013-05-25,51,2013
CS1329,2013-05-25,36,2013
CS1658,2013-07-25,58,2013
CS5519,2013-10-14,54,2013
CS4255,2013-10-04,82,2013
CS2423,2013-03-31,57,2013
CS3572,2013-08-25,63,2013
CS4338,2013-10-11,74,2013
CS1539,2013-06-10,84,2013
CS2906,2013-09-16,104,2013
CS2502,2013-08-23,104,2013
CS3883,2013-05-18,99,2013
CS4078,2013-12-23,90,2013
CS1542,2013-01-19,80,2013
CS1494,2013-02-20,39,2013
CS3526,2013-04-12,90,2013
CS1307,2013-06-25,64,2013
CS1637,2013-08-30,81,2013
CS4344,2013-01-31,68,2013
CS5278,2013-04-15,82,2013
CS1186,2013-02-17,95,2013
CS2140,2013-02-11,37,2013
CS3097,2013-05-08,82,2013
CS5564,2013-02-18,51,2013
CS2232,2013-12-07,38,2013
CS3937,2013-12-17,72,2013
CS2080,2013-03-28,65,2013
CS3942,2013-12-10,69,2013
CS5695,2013-07-13,101,2013
CS3182,2013-01-20,100,2013
CS3928,2013-03-29,98,2013
CS2218,2013-09-25,37,2013
CS6017,2013-12-28,78,2013
CS3155,2013-06-30,101,2013
CS5258,2013-12-21,47,2013
CS3947,2013-05-21,93,2013
CS4553,2013-03-21,83,2013
CS1145,2013-06-24,105,2013
CS2137,2013-09-26,93,2013
CS3919,2013-10-24,56,2013
CS1894,2013-09-02,74,2013
CS1308,2013-06-05,40,2013
CS3950,2013-01-24,83,2013
CS4476,2013-04-25,72,2013
CS3614,2013-12-12,48,2013
CS4622,2013-12-27,62,2013
CS3087,2013-08-08,66,2013
CS4861,2013-07-14,92,2013
CS2007,2013-09-21,43,2013
CS3158,2013-12-07,85,2013
CS5926,2013-02-07,48,2013
CS1576,2013-05-04,87,2013
CS3680,2013-11-03,54,2013
CS5883,2013-12-10,100,2013
CS6049,2013-11-03,94,2013
CS2760,2013-12-23,85,2013
CS5833,2013-06-29,72,2013
CS3214,2013-01-15,64,2013
CS4939,2013-05-05,39,2013
CS5682,2013-06-10,36,2013
CS5148,2013-04-11,48,2013
CS3586,2013-07-08,56,2013
CS3170,2013-04-23,51,2013
CS2486,2013-09-17,82,2013
CS1354,2013-12-12,103,2013
CS6030,2013-04-12,103,2013
CS3221,2013-02-04,37,2013
CS2079,2013-05-01,36,2013
CS3165,2013-09-21,89,2013
CS2857,2013-03-26,100,2013
CS2861,2013-05-29,37,2013
CS5419,2013-02-23,59,2013
CS5493,2013-08-08,87,2013
CS1490,2013-07-03,68,2013
CS4593,2013-09-29,99,2013
CS2019,2013-01-26,81,2013
CS4862,2013-09-17,79,2013
CS1532,2013-07-22,40,2013
CS1674,2013-08-23,93,2013
CS3584,2013-06-19,89,2013
CS5215,2013-12-11,89,2013
CS2518,2013-05-17,74,2013
CS2786,2013-02-05,102,2013
CS5698,2013-03-18,80,2013
CS4075,2013-10-07,52,2013
CS3419,2013-09-02,104,2013
CS3473,2013-06-01,36,2013
CS2715,2013-03-18,60,2013
CS5024,2013-08-23,39,2013
CS1728,2013-09-21,38,2013
CS2706,2013-07-05,47,2013
CS4268,2013-04-22,53,2013
CS5970,2013-05-05,96,2013
CS5089,2013-09-28,56,2013
CS2657,2013-04-06,63,2013
CS3500,2013-07-24,46,2013
CS5454,2013-10-18,36,2013
CS2320,2013-01-29,67,2013
CS2329,2013-04-27,76,2013
CS5354,2013-05-29,49,2013
CS3691,2013-05-29,94,2013
CS2885,2013-01-19,47,2013
CS4378,2013-06-21,42,2013
CS4821,2013-05-25,91,2013
CS3459,2013-10-26,41,2013
CS1407,2013-04-07,43,2013
CS1632,2013-08-11,76,2013
CS4031,2013-02-04,105,2013
CS5118,2013-12-28,59,2013
CS1919,2013-08-27,90,2013
CS4116,2013-07-25,68,2013
CS4330,2013-11-16,56,2013
CS1560,2013-02-23,39,2013
CS3151,2013-09-12,62,2013
CS3007,2013-06-21,40,2013
CS3567,2013-01-31,72,2013
CS4014,2013-01-27,45,2013
CS4585,2013-03-06,94,2013
CS2415,2013-04-30,98,2013
CS4500,2013-02-18,73,2013
CS1412,2013-03-08,94,2013
CS1261,2013-07-03,92,2013
CS5887,2013-04-29,77,2013
CS5344,2013-10-28,44,2013
CS5692,2013-03-08,74,2013
CS3821,2013-10-06,98,2013
CS4028,2013-11-23,73,2013
CS2805,2013-06-18,103,2013
CS1470,2013-10-30,35,2013
CS5399,2013-04-07,82,2013
CS2405,2013-04-03,90,2013
CS5578,2013-02-16,94,2013
CS5744,2013-08-09,88,2013
CS4194,2013-02-24,62,2013
CS1877,2013-03-09,42,2013
CS2366,2013-02-23,53,2013
CS5760,2013-08-22,66,2013
CS4321,2013-03-22,57,2013
CS5357,2013-08-06,38,2013
CS1854,2013-09-01,81,2013
CS4587,2013-04-04,63,2013
CS3031,2013-01-04,57,2013
CS5910,2013-07-09,46,2013
CS3909,2013-11-28,49,2013
CS3317,2013-09-18,78,2013
CS1554,2013-08-07,50,2013
CS2133,2013-12-10,50,2013
CS1876,2013-10-28,46,2013
CS3529,2013-06-24,44,2013
CS2522,2013-02-19,70,2013
CS4248,2013-02-16,65,2013
CS5001,2013-02-20,60,2013
CS5821,2013-07-19,50,2013
CS4513,2013-04-12,86,2013
CS3731,2013-03-05,79,2013
CS1984,2013-09-26,105,2013
CS1485,2013-12-27,56,2013
CS5744,2013-09-12,64,2013
CS3460,2013-07-24,87,2013
CS4627,2013-06-02,77,2013
CS2157,2013-01-04,77,2013
CS3744,2013-12-14,100,2013
CS5756,2013-08-28,100,2013
CS2643,2013-07-12,65,2013
CS1158,2013-02-28,68,2013
CS4926,2013-04-23,66,2013
CS3483,2013-05-24,50,2013
CS1258,2013-03-29,87,2013
CS4985,2013-08-08,100,2013
CS5285,2013-11-26,76,2013
CS4216,2013-09-16,101,2013
CS4819,2013-06-11,36,2013
CS5891,2013-09-17,92,2013
CS1947,2013-10-13,90,2013
CS3097,2013-06-21,51,2013
CS1253,2013-02-19,88,2013
CS4673,2013-05-14,103,2013
CS4904,2013-07-20,53,2013
CS6057,2013-07-19,45,2013
CS2918,2013-01-23,87,2013
CS6025,2013-10-02,74,2013
CS4328,2013-05-08,70,2013
CS3121,2013-12-29,99,2013
CS1289,2013-10-30,58,2013
CS4390,2013-03-12,54,2013
CS2284,2013-10-14,63,2013
CS4335,2013-04-12,91,2013
CS5536,2013-07-25,94,2013
CS2994,2013-06-24,99,2013
CS2372,2013-07-23,77,2013
CS1685,2013-12-13,62,2013
CS2282,2013-04-04,73,2013
CS1321,2013-11-09,96,2013
CS2817,2013-07-04,47,2013
CS5811,2013-12-11,78,2013
CS2738,2013-06-29,58,2013
CS5101,2013-03-25,45,2013
CS1767,2013-07-23,43,2013
CS1616,2013-09-27,68,2013
CS2570,2013-11-10,55,2013
CS5622,2013-05-09,38,2013
CS5413,2013-08-09,87,2013
CS4377,2013-06-28,37,2013
CS1255,2013-10-02,48,2013
CS3882,2013-06-03,37,2013
CS4172,2013-12-15,94,2013
CS3165,2013-01-16,67,2013
CS4090,2013-10-07,48,2013
CS2600,2013-07-28,57,2013
CS2336,2013-12-19,91,2013
CS1863,2013-06-25,54,2013
CS2929,2013-05-31,39,2013
CS2245,2013-06-04,80,2013
CS1542,2013-02-03,52,2013
CS5991,2013-07-20,55,2013
CS4157,2013-12-24,61,2013
CS5580,2013-06-28,105,2013
CS4358,2013-12-05,102,2013
CS4976,2013-11-13,86,2013
CS1237,2013-06-20,104,2013
CS1357,2013-01-08,79,2013
CS6059,2013-04-15,100,2013
CS5908,2013-12-02,86,2013
CS1323,2013-12-27,105,2013
CS3609,2013-10-28,36,2013
CS3933,2013-01-19,41,2013
CS4014,2013-01-11,86,2013
CS1550,2013-01-23,99,2013
CS2300,2013-05-12,104,2013
CS2055,2013-04-23,51,2013
CS3186,2013-09-25,62,2013
CS5625,2013-09-23,59,2013
CS3278,2013-08-15,49,2013
CS1141,2013-01-18,93,2013
CS1471,2013-04-16,69,2013
CS3784,2013-09-15,55,2013
CS4237,2013-09-28,88,2013
CS1946,2013-07-01,45,2013
CS4593,2013-10-01,53,2013
CS3751,2013-06-25,57,2013
CS5106,2013-03-13,75,2013
CS6070,2013-04-11,81,2013
CS4604,2013-09-02,86,2013
CS3982,2013-12-16,101,2013
CS1160,2013-03-16,90,2013
CS4401,2013-01-11,41,2013
CS5959,2013-09-17,83,2013
CS1251,2013-01-06,73,2013
CS2943,2013-01-20,63,2013
CS5235,2013-07-11,70,2013
CS5003,2013-06-28,45,2013
CS5705,2013-12-21,87,2013
CS3795,2013-08-17,91,2013
CS5172,2013-03-15,54,2013
CS4437,2013-09-01,55,2013
CS2682,2013-01-08,81,2013
CS2245,2013-09-05,71,2013
CS1713,2013-06-02,76,2013
CS2434,2013-11-10,104,2013
CS5639,2013-03-17,77,2013
CS3793,2013-05-15,92,2013
CS2621,2013-09-30,79,2013
CS5271,2013-08-22,84,2013
CS5086,2013-11-11,40,2013
CS5533,2013-10-30,54,2013
CS5795,2013-03-02,90,2013
CS6106,2013-09-19,41,2013
CS1320,2013-10-28,83,2013
CS2515,2013-06-11,83,2013
CS5775,2013-09-19,39,2013
CS3453,2013-10-24,84,2013
CS4152,2013-08-05,95,2013
CS2297,2013-12-02,87,2013
CS5954,2013-11-17,77,2013
CS4377,2013-11-06,48,2013
CS1354,2013-01-10,94,2013
CS4603,2013-12-15,48,2013
CS1203,2013-03-15,74,2013
CS3561,2013-04-15,90,2013
CS1736,2013-07-27,69,2013
CS3855,2013-06-24,66,2013
CS3974,2013-01-08,96,2013
CS5851,2013-03-22,101,2013
CS1827,2013-07-30,91,2013
CS2998,2013-03-07,78,2013
CS2185,2013-12-22,50,2013
CS2064,2013-02-16,86,2013
CS5637,2013-08-21,93,2013
CS3537,2013-09-05,87,2013
CS3643,2013-06-19,75,2013
CS3945,2013-02-21,81,2013
CS5162,2013-11-22,88,2013
CS1231,2013-12-14,68,2013
CS5009,2013-12-21,55,2013
CS5573,2013-02-08,54,2013
CS3457,2013-05-20,36,2013
CS2583,2013-03-05,56,2013
CS1121,2013-02-22,50,2013
CS3977,2013-10-08,80,2013
CS4703,2013-02-13,36,2013
CS1710,2013-05-11,71,2013
CS4269,2013-11-30,92,2013
CS5980,2013-08-21,56,2013
CS2552,2013-12-25,79,2013
CS2691,2013-03-06,87,2013
CS1467,2013-07-26,37,2013
CS1315,2013-02-02,36,2013
CS2516,2013-04-06,92,2013
CS3033,2013-08-04,86,2013
CS5824,2013-02-27,66,2013
CS3288,2013-04-05,67,2013
CS5872,2013-12-21,88,2013
CS3794,2013-11-20,72,2013
CS2615,2013-12-26,45,2013
CS1802,2013-03-28,87,2013
CS5865,2013-04-01,42,2013
CS4717,2013-12-11,42,2013
CS3233,2013-02-01,44,2013
CS3777,2013-03-30,91,2013
CS4233,2013-06-19,85,2013
CS1561,2013-01-26,88,2013
CS4119,2013-05-27,99,2013
CS4136,2013-10-14,43,2013
CS2430,2013-03-15,90,2013
CS2359,2013-11-30,57,2013
CS5354,2013-08-28,78,2013
CS1274,2013-06-03,50,2013
CS5287,2013-12-22,44,2013
CS2743,2013-07-20,50,2013
CS5968,2013-11-21,52,2013
CS2198,2013-02-16,80,2013
CS3836,2013-11-29,102,2013
CS5012,2013-10-04,54,2013
CS5417,2013-08-03,58,2013
CS4538,2013-09-04,73,2013
CS2452,2013-02-16,60,2013
CS2694,2013-02-19,35,2013
CS1219,2013-06-10,52,2013
CS4030,2013-09-18,87,2013
CS2362,2013-04-27,74,2013
CS3081,2013-02-06,42,2013
CS4214,2013-06-20,78,2013
CS2348,2013-07-29,51,2013
CS4758,2013-05-10,64,2013
CS2375,2013-08-24,72,2013
CS2079,2013-03-30,61,2013
CS4106,2013-03-20,40,2013
CS1675,2013-09-14,89,2013
CS1740,2013-04-25,83,2013
CS2144,2013-12-09,43,2013
CS3445,2013-01-12,66,2013
CS1624,2013-09-06,69,2013
CS3909,2013-05-07,68,2013
CS6059,2013-09-23,81,2013
CS3377,2013-02-01,89,2013
CS3464,2013-05-26,96,2013
CS2208,2013-06-12,46,2013
CS5042,2013-08-21,101,2013
CS2662,2013-09-14,64,2013
CS1687,2013-10-09,99,2013
CS2239,2013-01-29,101,2013
CS1926,2013-06-26,71,2013
CS2246,2013-03-05,68,2013
CS5299,2013-11-05,53,2013
CS3431,2013-05-05,76,2013
CS4750,2013-03-01,59,2013
CS5273,2013-12-20,43,2013
CS4471,2013-05-20,82,2013
CS3875,2013-07-11,92,2013
CS2342,2013-09-06,92,2013
CS3740,2013-01-15,45,2013
CS4661,2013-01-16,60,2013
CS3322,2013-01-18,90,2013
CS2931,2013-04-04,78,2013
CS2669,2013-03-24,60,2013
CS2446,2013-01-04,40,2013
CS2825,2013-08-28,97,2013
CS5525,2013-10-19,56,2013
CS4535,2013-10-07,86,2013
CS1270,2013-09-22,81,2013
CS5510,2013-04-09,61,2013
CS3803,2013-03-10,64,2013
CS3141,2013-10-03,45,2013
CS2641,2013-07-07,46,2013
CS5664,2013-04-25,37,2013
CS5860,2013-05-16,99,2013
CS5147,2013-09-22,36,2013
CS2153,2013-07-25,43,2013
CS2167,2013-12-13,74,2013
CS5078,2013-09-17,71,2013
CS1699,2013-08-26,72,2013
CS2919,2013-04-03,96,2013
CS4361,2013-02-28,37,2013
CS3164,2013-07-03,62,2013
CS1510,2013-07-05,73,2013
CS1936,2013-01-07,42,2013
CS3610,2013-05-05,71,2013
CS3122,2013-01-22,65,2013
CS3858,2013-12-11,69,2013
CS2846,2013-01-25,74,2013
CS2016,2013-02-27,89,2013
CS5601,2013-08-21,100,2013
CS1366,2013-06-03,44,2013
CS5978,2013-04-03,79,2013
CS4297,2013-03-31,43,2013
CS1322,2013-05-12,78,2013
CS4501,2013-07-15,55,2013
CS5450,2013-07-12,98,2013
CS3362,2013-03-05,77,2013
CS4878,2013-09-22,43,2013
CS2080,2013-09-10,93,2013
CS4348,2013-10-11,87,2013
CS2433,2013-04-12,46,2013
CS4724,2013-06-21,51,2013
CS2229,2013-09-02,68,2013
CS6023,2013-07-22,44,2013
CS5781,2013-01-20,68,2013
CS3154,2013-11-30,61,2013
CS4424,2013-04-27,71,2013
CS5151,2013-07-18,39,2013
CS2317,2013-12-14,71,2013
CS3060,2013-04-13,46,2013
CS4942,2013-03-11,38,2013
CS2561,2013-08-08,70,2013
CS1588,2013-08-08,58,2013
CS3943,2013-02-12,59,2013
CS3121,2013-10-29,100,2013
CS1376,2013-05-19,101,2013
CS5890,2013-11-12,41,2013
CS5437,2013-03-18,91,2013
CS4223,2013-06-20,81,2013
CS3352,2013-05-10,43,2013
CS2092,2013-10-15,77,2013
CS4194,2013-07-28,92,2013
CS5329,2013-11-02,36,2013
CS4607,2013-02-23,37,2013
CS1594,2013-04-12,41,2013
CS3884,2013-12-09,97,2013
CS1646,2013-06-15,86,2013
CS4933,2013-09-18,86,2013
CS5944,2013-12-01,42,2013
CS5202,2013-06-16,100,2013
CS4154,2013-08-23,67,2013
CS4332,2013-05-14,59,2013
CS4990,2013-07-02,91,2013
CS5570,2013-03-06,69,2013
CS1468,2013-12-01,60,2013
CS4603,2013-01-17,76,2013
CS1522,2013-03-22,49,2013
CS4412,2013-01-21,74,2013
CS2853,2013-03-09,71,2013
CS5425,2013-12-10,76,2013
CS1325,2013-07-05,57,2013
CS5977,2013-11-19,66,2013
CS2120,2013-01-07,42,2013
CS3414,2013-06-10,82,2013
CS4709,2013-01-19,90,2013
CS1845,2013-03-29,72,2013
CS3124,2013-07-26,100,2013
CS5255,2013-11-11,82,2013
CS1318,2013-04-08,94,2013
CS5529,2013-02-14,48,2013
CS4594,2013-10-11,91,2013
CS5266,2013-04-16,56,2013
CS2599,2013-08-19,51,2013
CS5662,2013-04-20,100,2013
CS5166,2013-01-10,98,2013
CS2079,2013-05-08,46,2013
CS2638,2013-12-29,50,2013
CS5414,2013-12-21,48,2013
CS3313,2013-06-14,85,2013
CS1288,2013-08-08,73,2013
CS4252,2013-04-02,53,2013
CS5184,2013-11-07,79,2013
CS3970,2013-04-06,99,2013
CS2701,2013-05-24,38,2013
CS4616,2013-01-11,86,2013
CS4839,2013-04-22,53,2013
CS3598,2013-06-26,53,2013
CS3092,2013-09-03,35,2013
CS5825,2013-10-25,93,2013
CS1768,2013-12-07,104,2013
CS6029,2013-04-23,54,2013
CS5748,2013-12-12,58,2013
CS4169,2013-12-20,86,2013
CS1831,2013-05-14,38,2013
CS3172,2013-07-01,43,2013
CS3859,2013-05-13,54,2013
CS4112,2013-07-18,76,2013
CS1830,2013-11-05,46,2013
CS1530,2013-04-09,37,2013
CS3663,2013-12-17,75,2013
CS4944,2013-10-24,72,2013
CS3348,2013-01-22,63,2013
CS3144,2013-09-29,38,2013
CS2254,2013-04-13,70,2013
CS3098,2013-11-07,91,2013
CS3894,2013-04-01,99,2013
CS2499,2013-09-29,82,2013
CS3321,2013-01-26,66,2013
CS4153,2013-02-22,52,2013
CS6062,2013-08-03,45,2013
CS1185,2013-12-14,68,2013
CS5155,2013-09-09,75,2013
CS5260,2013-01-29,73,2013
CS2002,2013-12-31,90,2013
CS3249,2013-12-02,60,2013
CS1532,2013-04-05,77,2013
CS2757,2013-06-15,93,2013
CS1630,2013-11-14,61,2013
CS2767,2013-12-11,76,2013
CS6082,2013-01-22,44,2013
CS3453,2013-06-11,62,2013
CS2081,2013-10-13,48,2013
CS3224,2013-01-04,81,2013
CS4661,2013-04-13,91,2013
CS5798,2013-04-22,90,2013
CS4464,2013-01-12,103,2013
CS5101,2013-06-07,37,2013
CS1145,2013-11-11,101,2013
CS4779,2013-06-08,56,2013
CS5025,2013-05-30,56,2013
CS3499,2013-07-21,68,2013
CS1430,2013-05-16,72,2013
CS5836,2013-10-17,86,2013
CS4573,2013-03-20,98,2013
CS3806,2013-06-25,98,2013
CS5402,2013-09-03,62,2013
CS1397,2013-12-13,63,2013
CS3953,2013-12-23,104,2013
CS2022,2013-04-07,72,2013
CS5034,2013-02-10,44,2013
CS5707,2013-03-18,77,2013
CS5492,2013-10-23,78,2013
CS3439,2013-12-04,36,2013
CS5650,2013-05-25,54,2013
CS5262,2013-08-21,78,2013
CS4187,2013-10-03,45,2013
CS2042,2013-07-21,37,2013
CS2066,2013-02-09,75,2013
CS1528,2013-03-13,35,2013
CS1148,2013-09-13,88,2013
CS3099,2013-10-20,47,2013
CS3679,2013-06-07,91,2013
CS1239,2013-12-28,76,2013
CS2557,2013-04-29,79,2013
CS5868,2013-02-18,105,2013
CS1351,2013-07-14,50,2013
CS3714,2013-12-15,103,2013
CS5844,2013-03-10,53,2013
CS3369,2013-05-30,72,2013
CS1509,2013-02-28,47,2013
CS4967,2013-09-25,99,2013
CS2849,2013-10-02,48,2013
CS1860,2013-09-17,48,2013
CS3154,2013-09-12,100,2013
CS3625,2013-06-25,45,2013
CS4650,2013-10-12,99,2013
CS3139,2013-12-20,60,2013
CS3872,2013-08-03,90,2013
CS2389,2013-09-16,75,2013
CS2585,2013-06-11,72,2013
CS5859,2013-10-21,85,2013
CS1148,2013-04-18,83,2013
CS1260,2013-10-16,101,2013
CS2334,2013-03-25,97,2013
CS3660,2013-03-18,72,2013
CS2854,2013-09-12,40,2013
CS3948,2013-10-15,94,2013
CS3805,2013-07-17,73,2013
CS5556,2013-10-01,63,2013
CS3223,2013-01-08,94,2013
CS2169,2013-03-14,44,2013
CS1146,2013-09-22,39,2013
CS5674,2013-04-11,47,2013
CS2049,2013-10-16,84,2013
CS2951,2013-02-19,81,2013
CS2805,2013-01-10,35,2013
CS6053,2013-01-26,103,2013
CS5272,2013-10-22,89,2013
CS2151,2013-01-24,97,2013
CS2490,2013-10-10,36,2013
CS2569,2013-05-02,76,2013
CS3666,2013-01-01,62,2013
CS3654,2013-10-22,84,2013
CS1631,2013-12-09,74,2013
CS1402,2013-04-08,38,2013
CS5252,2013-07-27,73,2013
CS1112,2013-07-01,36,2013
CS4349,2013-11-05,81,2013
CS1991,2013-03-03,38,2013
CS6055,2013-11-18,97,2013
CS3556,2013-06-01,61,2013
CS4727,2013-06-02,64,2013
CS5185,2013-04-14,100,2013
CS4312,2013-03-08,95,2013
CS6109,2013-04-26,79,2013
CS5068,2013-07-24,55,2013
CS1350,2013-09-29,85,2013
CS3588,2013-08-19,80,2013
CS1158,2013-01-20,52,2013
CS2369,2013-01-02,83,2013
CS2428,2013-09-19,49,2013
CS1474,2013-09-14,49,2013
CS2026,2013-06-23,85,2013
CS2220,2013-01-24,68,2013
CS5567,2013-07-14,51,2013
CS3515,2013-02-06,77,2013
CS4865,2013-01-23,100,2013
CS5940,2013-08-22,37,2013
CS2135,2013-02-06,54,2013
CS3470,2013-10-14,102,2013
CS3564,2013-04-23,80,2013
CS5805,2013-07-18,58,2013
CS1361,2013-06-05,46,2013
CS5603,2013-11-16,81,2013
CS4949,2013-10-24,80,2013
CS3601,2013-11-19,61,2013
CS1788,2013-12-22,63,2013
CS2573,2013-03-26,79,2013
CS3896,2013-09-02,54,2013
CS5669,2013-12-03,44,2013
CS3391,2013-02-18,74,2013
CS1651,2013-10-12,100,2013
CS5835,2013-02-03,97,2013
CS3838,2013-02-09,78,2013
CS4339,2013-01-01,77,2013
CS1129,2013-03-26,101,2013
CS3562,2013-02-08,94,2013
CS4058,2013-10-31,52,2013
CS5080,2013-07-23,66,2013
CS1662,2013-03-13,39,2013
CS3543,2013-10-04,45,2013
CS3665,2013-06-03,89,2013
CS3779,2013-06-27,103,2013
CS2690,2013-05-27,79,2013
CS2230,2013-08-11,92,2013
CS6096,2013-12-23,86,2013
CS6076,2013-02-04,78,2013
CS3987,2013-10-06,73,2013
CS4629,2013-03-12,43,2013
CS2535,2013-09-28,54,2013
CS5574,2013-11-29,67,2013
CS3027,2013-11-11,76,2013
CS3272,2013-05-29,49,2013
CS2441,2013-12-03,67,2013
CS2622,2013-08-12,47,2013
CS4320,2013-04-16,61,2013
CS5849,2013-09-07,70,2013
CS3532,2013-10-08,47,2013
CS5589,2013-09-04,101,2013
CS1387,2013-06-06,95,2013
CS5973,2013-07-26,69,2013
CS1261,2013-04-10,68,2013
CS3441,2013-02-19,91,2013
CS5659,2013-04-02,57,2013
CS3541,2013-06-21,45,2013
CS4771,2013-10-08,72,2013
CS3738,2013-07-06,43,2013
CS3570,2013-09-03,40,2013
CS4079,2013-04-27,44,2013
CS4124,2013-07-21,101,2013
CS4961,2013-06-26,63,2013
CS5443,2013-11-19,87,2013
CS3885,2013-11-25,97,2013
CS1973,2013-10-03,83,2013
CS2673,2013-03-31,83,2013
CS5546,2013-12-24,44,2013
CS5810,2013-07-03,46,2013
CS3749,2013-11-12,85,2013
CS1258,2013-07-30,63,2013
