customer_id,trans_date,tran_amount,year
CS5715,2014-05-12,94,2014
CS2755,2014-09-25,48,2014
CS1170,2014-04-12,45,2014
CS2027,2014-09-03,63,2014
CS1756,2014-06-06,49,2014
CS5369,2014-05-01,73,2014
CS5576,2014-07-09,81,2014
CS4823,2014-01-03,99,2014
CS5092,2014-09-13,58,2014
CS4486,2014-01-24,101,2014
CS4964,2014-07-03,73,2014
CS4795,2014-07-18,100,2014
CS5334,2014-06-22,79,2014
CS3162,2014-09-21,65,2014
CS1711,2014-12-21,49,2014
CS2370,2014-12-10,45,2014
CS1996,2014-05-29,99,2014
CS3481,2014-09-01,58,2014
CS5414,2014-11-05,82,2014
CS5207,2014-12-14,105,2014
CS2684,2014-02-10,98,2014
CS1709,2014-04-06,104,2014
CS2915,2014-12-21,61,2014
CS1385,2014-08-30,50,2014
CS5635,2014-10-12,97,2014
CS2085,2014-07-09,102,2014
CS4014,2014-09-04,102,2014
CS4983,2014-04-21,62,2014
CS3141,2014-10-30,47,2014
CS1530,2014-03-15,91,2014
CS5217,2014-11-15,74,2014
CS5739,2014-11-14,75,2014
CS6011,2014-11-02,47,2014
CS4012,2014-03-15,103,2014
CS5158,2014-04-05,61,2014
CS1661,2014-12-08,36,2014
CS5680,2014-10-22,88,2014
CS4612,2014-11-14,40,2014
CS2993,2014-08-05,80,2014
CS5658,2014-12-25,92,2014
CS4550,2014-10-27,37,2014
CS4400,2014-04-02,47,2014
CS4512,2014-11-25,58,2014
CS5455,2014-01-07,84,2014
CS4037,2014-01-27,57,2014
CS4336,2014-11-22,63,2014
CS1114,2014-12-31,95,2014
CS3348,2014-07-21,100,2014
CS5507,2014-09-26,39,2014
CS1122,2014-05-03,93,2014
CS4576,2014-08-31,67,2014
CS4181,2014-04-20,36,2014
CS2496,2014-05-19,38,2014
CS5274,2014-10-18,49,2014
CS2391,2014-06-18,43,2014
CS1498,2014-01-12,80,2014
CS2765,2014-07-17,75,2014
CS3245,2014-11-02,52,2014
CS2439,2014-01-25,47,2014
CS1475,2014-07-11,47,2014
CS4214,2014-03-14,62,2014
CS1243,2014-09-08,36,2014
CS6101,2014-11-01,81,2014
CS4826,2014-07-31,86,2014
CS2320,2014-12-28,36,2014
CS3055,2014-08-02,68,2014
CS2755,2014-06-26,40,2014
CS4226,2014-10-15,70,2014
CS4955,2014-09-21,42,2014
CS5557,2014-12-23,82,2014
CS2940,2014-01-28,88,2014
CS4478,2014-12-23,63,2014
CS4453,2014-07-12,96,2014
CS3946,2014-11-26,54,2014
CS3182,2014-04-19,61,2014
CS4109,2014-10-01,69,2014
CS2023,2014-11-11,94,2014
CS3241,2014-10-31,83,2014
CS5738,2014-09-29,81,2014
CS3697,2014-09-01,38,2014
CS1284,2014-12-09,95,2014
CS5132,2014-04-04,43,2014
CS2646,2014-08-20,58,2014
CS2533,2014-12-16,50,2014
CS4163,2014-02-11,54,2014
CS2055,2014-07-08,36,2014
CS5459,2014-02-03,54,2014
CS5639,2014-11-24,67,2014
CS4838,2014-03-15,65,2014
CS3282,2014-08-03,81,2014
CS3472,2014-04-15,70,2014
CS3891,2014-04-01,44,2014
CS5856,2014-02-13,41,2014
CS5531,2014-11-28,42,2014
CS5178,2014-04-23,79,2014
CS2388,2014-02-07,50,2014
CS2547,2014-11-08,53,2014
CS4778,2014-11-28,36,2014
CS1171,2014-01-25,99,2014
CS5712,2014-10-15,68,2014
CS2371,2014-11-27,66,2014
CS2636,2014-01-03,76,2014
CS3324,2014-09-21,47,2014
CS5919,2014-08-16,56,2014
CS5346,2014-04-25,46,2014
CS5055,2014-12-21,90,2014
CS4451,2014-06-09,42,2014
CS5433,2014-09-23,56,2014
CS5198,2014-02-01,58,2014
CS4474,2014-07-12,74,2014
CS5564,2014-02-20,82,2014
CS1414,2014-10-14,55,2014
CS5687,2014-03-30,49,2014
CS1654,2014-01-19,74,2014
CS3097,2014-05-06,97,2014
CS4615,2014-07-06,53,2014
CS3534,2014-03-24,77,2014
CS1906,2014-03-04,72,2014
CS1792,2014-07-09,86,2014
CS4101,2014-10-16,52,2014
CS4326,2014-09-02,66,2014
CS4300,2014-03-09,60,2014
CS1801,2014-02-08,86,2014
CS1455,2014-04-09,77,2014
CS4202,2014-01-18,56,2014
CS3025,2014-05-24,66,2014
CS1944,2014-10-03,66,2014
CS1425,2014-11-30,39,2014
CS5033,2014-01-27,104,2014
CS3507,2014-07-26,65,2014
CS1506,2014-12-30,85,2014
CS3818,2014-03-06,102,2014
CS1238,2014-04-01,77,2014
CS2296,2014-12-05,86,2014
CS2609,2014-12-13,51,2014
CS1436,2014-12-24,85,2014
CS4152,2014-06-25,84,2014
CS4010,2014-09-07,47,2014
CS5964,2014-12-27,46,2014
CS2420,2014-04-29,91,2014
CS1545,2014-10-10,50,2014
CS3917,2014-10-30,45,2014
CS6001,2014-08-16,87,2014
CS5536,2014-09-06,61,2014
CS3657,2014-02-08,36,2014
CS3595,2014-11-02,37,2014
CS2996,2014-10-29,104,2014
CS4157,2014-08-22,90,2014
CS2782,2014-10-12,78,2014
CS5083,2014-03-05,55,2014
CS1270,2014-02-17,101,2014
CS5711,2014-05-03,93,2014
CS1866,2014-04-10,100,2014
CS1398,2014-08-05,36,2014
CS5413,2014-10-17,57,2014
CS3670,2014-01-09,90,2014
CS1378,2014-10-27,90,2014
CS4897,2014-02-02,95,2014
CS1437,2014-12-06,89,2014
CS1421,2014-03-14,39,2014
CS1963,2014-05-28,100,2014
CS4306,2014-03-22,77,2014
CS1950,2014-11-06,97,2014
CS2831,2014-12-05,94,2014
CS1514,2014-04-21,35,2014
CS1393,2014-12-07,105,2014
CS5063,2014-04-22,79,2014
CS4320,2014-06-06,74,2014
CS2436,2014-10-05,59,2014
CS4066,2014-07-18,54,2014
CS3407,2014-10-04,84,2014
CS3839,2014-11-24,65,2014
CS2474,2014-08-13,60,2014
CS4053,2014-08-04,79,2014
CS3516,2014-01-25,39,2014
CS5431,2014-06-07,95,2014
CS4432,2014-05-08,56,2014
CS5256,2014-10-21,48,2014
CS2123,2014-12-04,104,2014
CS5464,2014-07-21,102,2014
CS5697,2014-11-17,77,2014
CS3983,2014-11-21,64,2014
CS2378,2014-06-15,70,2014
CS3052,2014-04-17,49,2014
CS1923,2014-10-29,63,2014
CS4423,2014-01-01,86,2014
CS3875,2014-03-04,39,2014
CS1806,2014-09-10,50,2014
CS3421,2014-12-11,63,2014
CS5651,2014-10-25,63,2014
CS2655,2014-12-30,76,2014
CS1206,2014-10-10,45,2014
CS5189,2014-04-03,92,2014
CS6017,2014-02-02,85,2014
CS5620,2014-02-04,87,2014
CS5675,2014-03-29,84,2014
CS1464,2014-04-11,80,2014
CS4988,2014-05-15,104,2014
CS2486,2014-03-22,71,2014
CS1560,2014-10-05,74,2014
CS5463,2014-08-20,35,2014
CS4080,2014-05-12,104,2014
CS3418,2014-11-24,67,2014
CS4986,2014-04-03,42,2014
CS2223,2014-05-30,58,2014
CS4256,2014-10-05,36,2014
CS3504,2014-10-26,65,2014
CS1769,2014-04-16,55,2014
CS5276,2014-03-16,80,2014
CS1621,2014-02-12,82,2014
CS3898,2014-11-20,61,2014
CS4144,2014-11-11,70,2014
CS1351,2014-08-01,99,2014
CS1749,2014-04-18,59,2014
CS5205,2014-01-31,93,2014
CS1348,2014-12-09,92,2014
CS2488,2014-12-19,51,2014
CS1920,2014-06-29,55,2014
CS4224,2014-11-11,37,2014
CS2084,2014-04-28,99,2014
CS4640,2014-11-10,80,2014
CS4770,2014-08-09,70,2014
CS3291,2014-12-16,48,2014
CS2013,2014-08-28,37,2014
CS5450,2014-04-20,78,2014
CS1196,2014-07-15,81,2014
CS1706,2014-11-04,96,2014
CS6014,2014-01-10,98,2014
CS2340,2014-11-23,80,2014
CS1743,2014-09-14,96,2014
CS3523,2014-09-25,61,2014
CS4652,2014-11-10,75,2014
CS6108,2014-08-18,37,2014
CS1932,2014-02-04,87,2014
CS3340,2014-04-19,68,2014
CS6046,2014-05-05,47,2014
CS1528,2014-11-08,66,2014
CS2135,2014-11-18,66,2014
CS1542,2014-04-10,58,2014
CS3448,2014-02-22,68,2014
CS4327,2014-12-16,94,2014
CS3215,2014-08-03,74,2014
CS3788,2014-06-20,79,2014
CS5339,2014-03-12,84,2014
CS3737,2014-03-28,61,2014
CS2470,2014-02-07,65,2014
CS1742,2014-09-21,55,2014
CS3380,2014-08-02,61,2014
CS1283,2014-02-14,69,2014
CS4133,2014-03-10,101,2014
CS1434,2014-05-24,77,2014
CS4103,2014-03-03,76,2014
CS4860,2014-01-31,44,2014
CS5566,2014-02-27,92,2014
CS3671,2014-03-26,90,2014
CS1784,2014-02-11,103,2014
CS2557,2014-05-05,46,2014
CS2831,2014-09-07,65,2014
CS1706,2014-04-13,69,2014
CS1520,2014-12-03,58,2014
CS3443,2014-09-08,82,2014
CS1349,2014-07-10,99,2014
CS3757,2014-02-05,40,2014
CS4561,2014-09-11,40,2014
CS4675,2014-01-28,104,2014
CS3119,2014-08-06,53,2014
CS4293,2014-06-10,67,2014
CS2395,2014-07-30,55,2014
CS3937,2014-07-01,77,2014
CS4674,2014-06-06,72,2014
CS1583,2014-09-19,45,2014
CS2745,2014-05-02,81,2014
CS5066,2014-10-07,75,2014
CS1947,2014-08-17,87,2014
CS2782,2014-08-21,39,2014
CS2679,2014-07-18,49,2014
CS1687,2014-05-24,96,2014
CS1440,2014-06-24,76,2014
CS2888,2014-09-06,63,2014
CS5730,2014-02-14,85,2014
CS5390,2014-08-08,60,2014
CS5979,2014-04-29,86,2014
CS4338,2014-01-25,64,2014
CS4313,2014-08-21,86,2014
CS5018,2014-12-21,41,2014
CS2849,2014-04-12,64,2014
CS2729,2014-06-04,52,2014
CS5390,2014-10-21,102,2014
CS3367,2014-10-01,88,2014
CS4340,2014-04-26,35,2014
CS2542,2014-04-24,43,2014
CS4825,2014-12-15,64,2014
CS4410,2014-10-10,49,2014
CS5155,2014-10-19,62,2014
CS3637,2014-06-22,93,2014
CS3060,2014-01-12,84,2014
CS3509,2014-01-31,97,2014
CS3994,2014-10-09,64,2014
CS1584,2014-01-15,78,2014
CS3909,2014-08-04,61,2014
CS1279,2014-05-31,102,2014
CS5633,2014-12-14,95,2014
CS4666,2014-10-05,46,2014
CS2835,2014-04-21,62,2014
CS5047,2014-04-20,50,2014
CS3215,2014-09-06,100,2014
CS4449,2014-04-15,68,2014
CS5015,2014-09-05,63,2014
CS5573,2014-10-04,56,2014
CS2611,2014-07-11,62,2014
CS1939,2014-09-20,95,2014
CS5161,2014-08-30,46,2014
CS2285,2014-02-15,73,2014
CS3972,2014-12-31,64,2014
CS2790,2014-01-09,93,2014
CS2487,2014-11-07,80,2014
CS2863,2014-11-03,53,2014
CS5109,2014-09-20,96,2014
CS4659,2014-12-09,41,2014
CS2502,2014-05-05,97,2014
CS4298,2014-02-07,42,2014
CS5243,2014-06-23,58,2014
CS1327,2014-01-23,98,2014
CS5368,2014-09-02,71,2014
CS5113,2014-07-13,72,2014
CS4014,2014-03-15,41,2014
CS1220,2014-10-10,54,2014
CS5048,2014-09-18,46,2014
CS3194,2014-05-21,74,2014
CS3831,2014-12-27,80,2014
CS2960,2014-06-09,95,2014
CS2832,2014-08-07,43,2014
CS2982,2014-04-25,79,2014
CS2362,2014-08-06,94,2014
CS2582,2014-05-14,48,2014
CS3387,2014-09-07,74,2014
CS5847,2014-02-23,75,2014
CS4453,2014-08-17,96,2014
CS1425,2014-03-26,47,2014
CS5208,2014-10-30,81,2014
CS3880,2014-02-18,98,2014
CS2894,2014-03-12,69,2014
CS1153,2014-09-30,60,2014
CS4877,2014-05-20,35,2014
CS2474,2014-07-31,76,2014
CS3972,2014-01-25,63,2014
CS4798,2014-02-04,73,2014
CS2708,2014-02-24,58,2014
CS3278,2014-08-23,100,2014
CS2218,2014-07-27,93,2014
CS2725,2014-10-01,72,2014
CS5634,2014-10-05,64,2014
CS5463,2014-08-05,83,2014
CS4906,2014-05-18,99,2014
CS3036,2014-09-16,54,2014
CS2754,2014-07-13,74,2014
CS5469,2014-10-07,65,2014
CS2925,2014-12-02,96,2014
CS1340,2014-05-12,40,2014
CS3241,2014-06-22,70,2014
CS5772,2014-02-11,65,2014
CS3656,2014-03-25,104,2014
CS3041,2014-12-29,40,2014
CS6020,2014-08-04,74,2014
CS3121,2014-09-17,92,2014
CS3707,2014-11-12,55,2014
CS1827,2014-10-20,57,2014
CS5742,2014-02-26,80,2014
CS4621,2014-12-20,57,2014
CS5564,2014-09-05,43,2014
CS3395,2014-12-15,50,2014
CS4515,2014-11-26,99,2014
CS4070,2014-05-11,76,2014
CS2530,2014-01-12,69,2014
CS5202,2014-02-23,42,2014
CS1152,2014-03-29,81,2014
CS1896,2014-07-27,70,2014
CS2284,2014-11-29,44,2014
CS5738,2014-06-15,73,2014
CS2294,2014-12-29,65,2014
CS3874,2014-12-04,68,2014
CS3399,2014-07-20,72,2014
CS2892,2014-07-11,71,2014
CS2647,2014-01-18,83,2014
CS2495,2014-10-30,81,2014
CS1279,2014-06-12,80,2014
CS4698,2014-03-24,64,2014
CS5086,2014-03-21,39,2014
CS2520,2014-05-01,49,2014
CS6002,2014-07-09,92,2014
CS3530,2014-01-09,80,2014
CS5734,2014-06-25,41,2014
CS6098,2014-04-01,38,2014
CS4795,2014-02-13,72,2014
CS3854,2014-11-28,56,2014
CS4733,2014-06-15,75,2014
CS1966,2014-03-01,49,2014
CS3619,2014-03-07,53,2014
CS3447,2014-02-15,55,2014
CS2602,2014-08-11,105,2014
CS6078,2014-12-04,67,2014
CS1715,2014-04-08,40,2014
CS2211,2014-05-17,100,2014
CS6056,2014-06-20,35,2014
CS5154,2014-10-30,48,2014
CS3354,2014-09-30,35,2014
CS5071,2014-12-23,43,2014
CS5923,2014-09-11,39,2014
CS3916,2014-07-17,81,2014
CS5943,2014-01-10,42,2014
CS3887,2014-11-26,63,2014
CS1293,2014-08-18,53,2014
CS4166,2014-07-08,76,2014
CS1931,2014-07-01,75,2014
CS1501,2014-01-25,101,2014
CS2934,2014-08-19,58,2014
CS5446,2014-09-28,35,2014
CS1539,2014-09-11,47,2014
CS1267,2014-01-23,46,2014
CS3495,2014-09-17,79,2014
CS2839,2014-12-15,92,2014
CS2960,2014-05-28,94,2014
CS3807,2014-09-17,43,2014
CS2460,2014-04-16,64,2014
CS1702,2014-01-23,68,2014
CS3898,2014-06-10,83,2014
CS5697,2014-06-25,58,2014
CS1848,2014-12-26,79,2014
CS5470,2014-01-02,77,2014
CS2330,2014-01-04,38,2014
CS4223,2014-02-05,59,2014
CS5364,2014-08-04,43,2014
CS2548,2014-02-12,103,2014
CS2237,2014-05-09,69,2014
CS2685,2014-11-09,74,2014
CS2399,2014-02-22,66,2014
CS1771,2014-10-31,76,2014
CS4175,2014-06-05,43,2014
CS4868,2014-08-24,35,2014
CS1873,2014-08-12,66,2014
CS1186,2014-06-10,50,2014
CS2276,2014-10-05,70,2014
CS4212,2014-07-24,97,2014
CS3304,2014-05-26,91,2014
CS1790,2014-07-21,36,2014
CS2834,2014-10-05,49,2014
CS2731,2014-10-02,90,2014
CS1574,2014-07-25,49,2014
CS3914,2014-11-29,59,2014
CS1903,2014-10-01,62,2014
CS4524,2014-09-19,70,2014
CS5903,2014-04-25,91,2014
CS3041,2014-12-29,82,2014
CS2412,2014-02-17,86,2014
CS1957,2014-09-26,95,2014
CS1952,2014-10-20,104,2014
CS1274,2014-11-13,103,2014
CS3359,2014-03-31,76,2014
CS1684,2014-03-26,64,2014
CS4903,2014-06-08,69,2014
CS2725,2014-05-20,56,2014
CS2446,2014-08-13,83,2014
CS1653,2014-05-10,94,2014
CS4580,2014-07-27,92,2014
CS3685,2014-10-08,69,2014
CS2774,2014-03-30,66,2014
CS3120,2014-03-08,100,2014
CS3650,2014-02-11,102,2014
CS3473,2014-04-01,68,2014
CS3025,2014-10-05,53,2014
CS1616,2014-03-02,35,2014
CS5398,2014-08-20,58,2014
CS5353,2014-05-20,82,2014
CS3444,2014-03-07,97,2014
CS1308,2014-11-07,98,2014
CS2336,2014-07-06,56,2014
CS2859,2014-12-23,70,2014
CS1927,2014-04-13,65,2014
CS4633,2014-02-04,97,2014
CS5243,2014-07-23,82,2014
CS2875,2014-04-15,57,2014
CS4246,2014-03-30,45,2014
CS1613,2014-05-14,37,2014
CS1886,2014-01-09,67,2014
CS4723,2014-12-03,94,2014
CS3038,2014-08-29,91,2014
CS2197,2014-02-14,104,2014
CS1597,2014-03-31,95,2014
CS2762,2014-06-27,63,2014
CS1402,2014-11-18,97,2014
CS3364,2014-06-22,57,2014
CS3353,2014-04-30,100,2014
CS4506,2014-04-06,62,2014
CS1303,2014-11-22,94,2014
CS5358,2014-05-03,95,2014
CS1752,2014-10-14,90,2014
CS4091,2014-02-24,46,2014
CS3148,2014-06-16,91,2014
CS5520,2014-01-30,103,2014
CS1148,2014-01-18,50,2014
CS5803,2014-01-04,79,2014
CS1384,2014-05-28,53,2014
CS2455,2014-03-23,36,2014
CS5299,2014-11-14,56,2014
CS5406,2014-06-17,62,2014
CS6093,2014-11-19,99,2014
CS1831,2014-12-17,58,2014
CS5053,2014-10-25,88,2014
CS2853,2014-04-15,93,2014
CS1978,2014-05-05,41,2014
CS5741,2014-12-27,63,2014
CS3728,2014-07-21,36,2014
CS3355,2014-08-14,62,2014
CS2053,2014-06-08,89,2014
CS1721,2014-08-03,100,2014
CS3389,2014-08-04,75,2014
CS5944,2014-02-23,83,2014
CS1315,2014-11-03,94,2014
CS1138,2014-09-18,81,2014
CS2464,2014-04-24,98,2014
CS5118,2014-04-02,51,2014
CS3243,2014-10-05,89,2014
CS4624,2014-06-17,100,2014
CS5666,2014-01-01,35,2014
CS2651,2014-10-12,81,2014
CS5765,2014-09-08,56,2014
CS4886,2014-05-30,91,2014
CS1740,2014-08-06,74,2014
CS4590,2014-12-09,86,2014
CS2097,2014-10-22,94,2014
CS1443,2014-04-22,99,2014
CS4471,2014-07-27,78,2014
CS1960,2014-10-09,98,2014
CS3516,2014-06-12,96,2014
CS5057,2014-05-11,66,2014
CS2597,2014-03-23,46,2014
CS3705,2014-06-08,93,2014
CS4111,2014-07-14,40,2014
CS4517,2014-09-06,92,2014
CS2915,2014-03-04,48,2014
CS2031,2014-07-26,97,2014
CS1294,2014-09-15,84,2014
CS1432,2014-03-11,39,2014
CS4790,2014-03-09,76,2014
CS2803,2014-10-09,94,2014
CS3197,2014-10-27,100,2014
CS4207,2014-03-10,90,2014
CS3410,2014-05-22,82,2014
CS2411,2014-10-13,62,2014
CS1726,2014-04-17,69,2014
CS5695,2014-06-05,69,2014
CS3485,2014-08-15,51,2014
CS5933,2014-03-16,98,2014
CS3231,2014-06-12,103,2014
CS2622,2014-11-25,102,2014
CS3312,2014-09-07,93,2014
CS5927,2014-12-06,98,2014
CS2371,2014-01-03,89,2014
CS1863,2014-09-22,86,2014
CS1350,2014-01-01,46,2014
CS1598,2014-10-21,88,2014
CS3918,2014-06-27,99,2014
CS5630,2014-05-18,47,2014
CS5842,2014-11-25,57,2014
CS3631,2014-11-10,42,2014
CS3036,2014-04-06,76,2014
CS6078,2014-08-22,44,2014
CS4245,2014-06-20,50,2014
CS2061,2014-06-15,86,2014
CS3652,2014-06-21,50,2014
CS4026,2014-04-05,72,2014
CS1136,2014-04-15,42,2014
CS1874,2014-03-03,37,2014
CS3217,2014-08-09,64,2014
CS1421,2014-02-28,36,2014
CS3176,2014-08-29,42,2014
CS3629,2014-10-05,103,2014
CS1435,2014-01-16,46,2014
CS5140,2014-07-14,65,2014
CS4129,2014-04-11,38,2014
CS2079,2014-09-19,66,2014
CS1590,2014-05-20,56,2014
CS3998,2014-09-19,104,2014
CS2808,2014-09-29,37,2014
CS2643,2014-09-29,80,2014
CS2720,2014-06-21,62,2014
CS5499,2014-07-20,84,2014
CS2765,2014-09-09,73,2014
CS4936,2014-03-01,63,2014
CS2171,2014-08-31,70,2014
CS5305,2014-08-12,44,2014
CS3404,2014-07-26,100,2014
CS4028,2014-08-20,46,2014
CS3635,2014-08-08,80,2014
CS3858,2014-09-21,71,2014
CS2950,2014-04-09,55,2014
CS2833,2014-04-09,82,2014
CS5124,2014-03-04,54,2014
CS1474,2014-10-30,94,2014
CS3123,2014-06-22,62,2014
CS3188,2014-03-04,53,2014
CS4341,2014-03-02,86,2014
CS4124,2014-01-05,102,2014
CS5694,2014-02-06,57,2014
CS2028,2014-12-24,97,2014
CS4504,2014-04-21,46,2014
CS5377,2014-12-30,68,2014
CS4063,2014-08-09,95,2014
CS1179,2014-07-30,56,2014
CS1795,2014-08-17,103,2014
CS2982,2014-09-14,75,2014
CS4020,2014-07-16,90,2014
CS2944,2014-08-04,55,2014
CS5418,2014-07-07,85,2014
CS4144,2014-07-09,70,2014
CS4929,2014-12-16,36,2014
CS3121,2014-06-20,39,2014
CS2244,2014-05-16,87,2014
CS5324,2014-02-13,101,2014
CS3043,2014-11-22,105,2014
CS3023,2014-03-12,51,2014
CS3977,2014-05-11,102,2014
CS1831,2014-01-08,43,2014
CS1689,2014-09-29,73,2014
CS3628,2014-08-28,36,2014
CS4246,2014-06-06,62,2014
CS3876,2014-06-19,58,2014
CS5043,2014-05-05,48,2014
CS5183,2014-12-19,101,2014
CS3978,2014-11-16,44,2014
CS4099,2014-06-02,89,2014
CS3425,2014-10-31,47,2014
CS4920,2014-06-23,78,2014
CS3434,2014-09-17,67,2014
CS1501,2014-12-19,84,2014
CS2809,2014-03-26,54,2014
CS3126,2014-02-25,36,2014
CS3509,2014-05-27,46,2014
CS2878,2014-01-14,43,2014
CS2856,2014-03-06,52,2014
CS2358,2014-01-10,77,2014
CS6076,2014-09-18,44,2014
CS2625,2014-04-23,64,2014
CS3838,2014-03-14,89,2014
CS2968,2014-05-30,76,2014
CS1351,2014-09-17,46,2014
CS3711,2014-03-22,44,2014
CS1521,2014-02-08,40,2014
CS3125,2014-08-05,37,2014
CS1801,2014-11-24,78,2014
CS1348,2014-03-23,96,2014
CS1965,2014-11-04,103,2014
CS5678,2014-04-05,39,2014
CS5599,2014-10-14,99,2014
CS4157,2014-04-16,41,2014
CS3401,2014-09-10,92,2014
CS4479,2014-06-25,78,2014
CS2116,2014-02-07,100,2014
CS2835,2014-02-24,55,2014
CS4351,2014-05-01,90,2014
CS4640,2014-02-16,68,2014
CS2355,2014-02-16,93,2014
CS3363,2014-12-05,76,2014
CS4515,2014-11-14,43,2014
CS5376,2014-08-18,73,2014
CS3205,2014-02-11,38,2014
CS4791,2014-06-14,66,2014
CS4151,2014-05-20,37,2014
CS3097,2014-09-30,87,2014
CS1622,2014-07-22,53,2014
CS1716,2014-03-29,100,2014
CS3431,2014-11-19,79,2014
CS1722,2014-11-25,75,2014
CS1911,2014-06-12,68,2014
CS1390,2014-03-30,99,2014
CS2464,2014-08-30,64,2014
CS4582,2014-09-19,84,2014
CS2704,2014-12-20,35,2014
CS6074,2014-11-23,100,2014
CS5253,2014-01-09,105,2014
CS5165,2014-06-13,98,2014
CS1965,2014-08-28,102,2014
CS4076,2014-02-23,45,2014
CS2774,2014-01-27,44,2014
CS2455,2014-12-30,51,2014
CS4665,2014-02-17,77,2014
CS3169,2014-03-07,94,2014
CS2924,2014-02-10,58,2014
CS4528,2014-05-04,84,2014
CS4588,2014-11-30,65,2014
CS5454,2014-12-21,76,2014
CS1899,2014-12-23,69,2014
CS6047,2014-06-14,46,2014
CS5163,2014-07-11,60,2014
CS5218,2014-12-24,66,2014
CS4642,2014-06-08,37,2014
CS3761,2014-08-11,66,2014
CS2052,2014-04-06,62,2014
CS3377,2014-05-29,84,2014
CS3725,2014-09-22,92,2014
CS4287,2014-05-26,54,2014
CS1838,2014-08-21,35,2014
CS1953,2014-09-10,86,2014
CS5315,2014-01-22,57,2014
CS1768,2014-12-11,67,2014
CS4587,2014-06-06,89,2014
CS3568,2014-06-30,65,2014
CS4500,2014-01-08,44,2014
CS5759,2014-01-03,55,2014
CS3698,2014-01-06,78,2014
CS4318,2014-07-21,67,2014
CS1721,2014-10-19,75,2014
CS5824,2014-09-02,105,2014
CS3291,2014-12-22,44,2014
CS1745,2014-11-17,54,2014
CS3898,2014-04-23,42,2014
CS3821,2014-02-03,81,2014
CS4840,2014-01-18,53,2014
CS5390,2014-08-08,80,2014
CS3461,2014-07-01,47,2014
CS3143,2014-08-24,42,2014
CS5522,2014-05-16,53,2014
CS5776,2014-06-06,74,2014
CS2761,2014-03-14,81,2014
CS4024,2014-12-19,43,2014
CS5087,2014-02-07,68,2014
CS3354,2014-03-18,49,2014
CS5986,2014-03-12,83,2014
CS3694,2014-09-26,57,2014
CS1513,2014-04-15,61,2014
CS1679,2014-08-14,39,2014
CS4604,2014-12-22,91,2014
CS1611,2014-02-27,102,2014
CS3578,2014-01-07,48,2014
CS2926,2014-06-19,65,2014
CS3290,2014-07-30,36,2014
CS2734,2014-04-25,79,2014
CS5655,2014-07-31,80,2014
CS2929,2014-09-25,69,2014
CS1326,2014-03-19,92,2014
CS3323,2014-07-15,72,2014
CS3046,2014-05-13,89,2014
CS1573,2014-07-18,86,2014
CS5800,2014-10-23,105,2014
CS3323,2014-06-17,65,2014
CS5287,2014-03-12,67,2014
CS5034,2014-02-27,65,2014
CS4943,2014-12-08,40,2014
CS5661,2014-05-03,54,2014
CS2853,2014-09-06,95,2014
CS4897,2014-04-13,67,2014
CS1152,2014-12-28,105,2014
CS4102,2014-03-11,35,2014
CS3047,2014-06-15,60,2014
CS4393,2014-10-26,76,2014
CS1847,2014-11-13,54,2014
CS2387,2014-09-21,91,2014
CS1436,2014-11-18,51,2014
CS5860,2014-10-11,45,2014
CS2675,2014-12-21,83,2014
CS1871,2014-05-08,94,2014
CS2532,2014-02-02,98,2014
CS4945,2014-02-08,93,2014
CS4232,2014-11-01,79,2014
CS4628,2014-12-07,86,2014
CS1506,2014-08-10,35,2014
CS3371,2014-05-07,49,2014
CS3082,2014-03-05,35,2014
CS5667,2014-03-31,95,2014
CS3091,2014-04-24,54,2014
CS5651,2014-03-15,102,2014
CS4172,2014-07-23,76,2014
CS2212,2014-10-07,51,2014
CS4493,2014-12-10,96,2014
CS4387,2014-12-04,74,2014
CS2029,2014-07-16,72,2014
CS4458,2014-05-14,57,2014
CS2542,2014-08-04,35,2014
CS1818,2014-11-03,88,2014
CS5985,2014-08-30,76,2014
CS4337,2014-01-28,54,2014
CS4439,2014-09-16,73,2014
CS5575,2014-10-20,45,2014
CS1541,2014-05-01,93,2014
CS5015,2014-07-17,63,2014
CS5550,2014-01-07,73,2014
CS5048,2014-11-02,49,2014
CS6096,2014-07-15,99,2014
CS1464,2014-03-13,42,2014
CS1535,2014-05-13,35,2014
CS1969,2014-11-29,43,2014
CS1825,2014-09-28,39,2014
CS4953,2014-06-08,65,2014
CS4816,2014-01-12,82,2014
CS4329,2014-08-16,77,2014
CS1525,2014-07-21,70,2014
CS1463,2014-03-18,98,2014
CS4839,2014-06-28,73,2014
CS1963,2014-07-28,68,2014
CS2565,2014-02-28,53,2014
CS5972,2014-07-06,51,2014
CS2028,2014-01-24,68,2014
CS5498,2014-01-25,57,2014
CS2579,2014-07-21,44,2014
CS1900,2014-01-14,89,2014
CS4280,2014-12-02,47,2014
CS3712,2014-06-01,92,2014
CS2637,2014-01-22,78,2014
CS1977,2014-11-22,76,2014
CS4957,2014-09-22,39,2014
CS1657,2014-10-15,95,2014
CS1697,2014-04-04,95,2014
CS2036,2014-07-06,78,2014
CS2722,2014-01-21,89,2014
CS3990,2014-04-15,86,2014
CS5013,2014-07-31,42,2014
CS1299,2014-09-01,64,2014
CS3046,2014-02-20,68,2014
CS5728,2014-10-16,57,2014
CS2845,2014-10-13,87,2014
CS4437,2014-12-13,60,2014
CS1149,2014-07-11,86,2014
